,0,1,2
12045,4.281003,18.539295,-8.599608
12046,28.269844,-8.412417,-5.1987987
12047,5.0318623,-1.7049725,13.464285
12048,7.885045,-3.0009344,-1.0183628
12049,11.126882,0.9239225,19.092255
12050,3.7490005,-6.298243,-10.087516
12051,-20.330893,17.142878,-13.081731
12052,-2.386974,13.847924,28.518137
12053,-16.712166,20.312605,-7.5700493
12054,13.924148,17.992054,2.428989
12055,25.219818,-5.1434975,1.3092312
12056,-4.5925198,-17.911066,14.669274
12057,-9.853836,16.497143,-17.55663
12058,13.714263,21.653225,17.631968
12059,-1.8398882,0.28023872,-32.569973
12060,-10.608863,-21.87721,-17.425701
12061,-11.276316,22.784376,2.178053
12062,-23.179354,-5.9422646,-6.0669174
12063,0.2523497,13.75087,18.856607
12064,-0.7079846,3.4938607,-23.555187
12065,-9.56581,-3.2400317,-6.753817
12066,-13.660873,-4.676534,26.515865
12067,11.251411,-20.461184,13.897259
12068,10.448466,-29.31875,0.3382372
12069,-2.0194778,-27.00592,-16.264051
12070,10.818359,15.174966,5.1515517
12071,14.193169,4.4666104,3.5834682
12072,-27.449192,12.930875,6.697544
12073,3.8070629,8.747349,9.565871
12074,12.7393875,-14.514379,-19.1617
12075,-19.501677,-17.166584,17.235172
12076,25.8961,7.415703,-10.407134
12077,1.9257543,16.695456,-4.367738
12078,7.4753366,-1.7262825,22.679243
12079,8.25901,-12.097469,-29.925451
12080,13.207828,-11.263066,-25.103626
12081,-25.228737,-14.201107,-12.341834
12082,-10.161561,-8.086487,7.2623425
12083,29.012465,11.341719,0.47545817
12084,10.42849,11.140443,27.951118
12085,-28.078735,14.173159,0.18900326
12086,-15.681447,-17.721315,23.093042
12087,5.109851,14.164347,22.510706
12088,3.1895754,16.653423,-8.485934
12089,20.753332,14.5140505,-2.8850904
12090,23.960522,-15.008678,-8.807546
12091,25.971392,-4.644249,-19.454708
12092,-4.282707,-15.232117,-17.392515
12093,-2.2061396,-28.304304,-5.884015
12094,-3.474189,-3.7246742,-4.0349207
12095,-6.1265554,12.248677,-0.9731505
12096,-0.043126427,30.109741,2.0016727
12097,6.971347,-3.2984958,2.4071212
12098,-3.0746129,1.0681325,19.840384
12099,-1.5699533,4.20018,14.576921
12100,11.976982,-21.66651,-2.6203668
12101,19.817204,-1.5996248,5.8520126
12102,24.035563,0.350027,-23.925394
12103,-13.363106,7.250795,-11.209752
12104,-20.696333,-10.134002,13.068962
12105,2.3270125,6.875841,11.513716
12106,-1.5459013,0.29092568,-23.54703
12107,24.546772,-8.510564,-11.544043
12108,5.160128,-19.394423,-6.118397
12109,-6.6634336,-17.309504,-12.39382
12110,-10.815123,4.0521393,8.072315
12111,-12.151339,1.1734328,-3.9218266
12112,-1.3306031,-1.7489036,14.0864315
12113,-20.95208,-3.5858,3.0983255
12114,7.4753366,-1.7262825,22.679243
12115,21.217777,9.732936,14.738821
12116,31.063984,-0.86278677,-13.344691
12117,-7.5193434,-4.9334106,10.819736
12118,-9.221169,8.7699175,23.778963
12119,-13.363237,7.2506833,-11.209907
12120,-23.713306,5.231073,-12.880167
12121,10.285827,-11.687518,24.65275
12122,12.267679,-4.4238677,8.000424
12123,-15.718317,-6.292422,16.743359
12124,1.6740836,13.3463745,-10.007797
12125,4.7205353,12.772397,-22.80764
12126,-10.48159,-13.402304,8.345841
12127,5.6439347,-17.724895,14.83832
12128,-11.573606,6.5529833,4.1052485
12129,-7.3282785,18.686474,-22.614151
12130,-2.5104861,14.647165,-12.761874
12131,13.535506,-25.170704,3.608451
12132,-16.529955,-19.187668,1.4517639
12133,10.71258,-10.618176,-13.937266
12134,14.8781595,-4.2435994,-25.107021
12135,-14.934263,-25.752504,-16.9627
12136,8.056003,21.820255,6.700341
12137,-25.077263,-7.6065946,13.834065
12138,7.021553,-1.9346055,-20.869717
12139,-11.588263,1.7933146,-5.3221326
12140,-17.27798,1.1464009,-1.3267568
12141,-2.2720504,12.13889,6.5749273
12142,-21.112593,2.9491138,-11.207876
12143,4.182503,14.758906,-11.108936
12144,-10.263158,5.1514893,-3.3163767
12145,-17.358744,13.152426,1.0952723
12146,0.11207068,19.59168,23.884617
12147,10.142644,2.595609,4.0597258
12148,5.638196,11.303878,-22.580442
12149,-8.146511,0.50497514,-30.32939
12150,0.98108834,4.598732,-22.643908
12151,-12.647248,7.5097976,2.8620124
12152,26.281813,1.2984945,-1.2134532
12153,12.967757,-15.173312,1.2706523
12154,-15.718317,-6.292422,16.743359
12155,-6.7483673,-13.25389,-4.4315715
12156,-10.888023,4.223834,-12.319325
12157,-10.883759,-1.6812506,8.33195
12158,9.511091,-11.129322,-9.854388
12159,-22.69635,-6.336352,1.7353106
12160,5.694853,9.632405,8.651021
12161,-4.6706367,-4.261509,-5.974827
12162,-20.50865,10.468035,-17.56525
12163,-16.529955,-19.187668,1.4517639
12164,-27.248741,12.611187,6.1605334
12165,-1.9606129,21.152323,-12.128167
12166,-9.935778,0.12636086,0.31116283
12167,-12.049827,1.3781013,16.859032
12168,3.8070629,8.747349,9.565871
12169,9.061368,24.784136,-18.431017
12170,13.354164,-11.595907,-14.690282
12171,4.1645403,4.6877255,-13.1839075
12172,7.4993114,-18.017998,-10.349869
12173,-9.958686,11.845528,7.7439632
12174,13.6789255,-4.488335,15.554906
12175,24.485682,-18.6421,7.8338027
12176,-8.824575,-6.5554495,-27.81542
12177,24.818142,-8.723893,-12.361322
12178,-7.837432,15.51092,17.205393
12179,-15.497157,-13.500262,14.904546
12180,-5.722302,-9.448046,-9.86818
12181,-20.650896,11.787547,-9.849995
12182,19.85856,-18.49724,-18.590445
12183,0.4799016,8.35008,-3.9370856
12184,12.281591,2.6807387,-1.9634887
12185,11.493627,8.895735,-11.575512
12186,23.654823,-2.5292108,-13.938233
12187,14.18206,-8.633895,-21.770313
12188,9.136969,4.826788,-15.408469
12189,15.736319,-15.547226,-11.521895
12190,14.6997595,-26.725746,-0.7232807
12191,-3.9519153,-18.354792,15.025536
12192,-11.386719,-0.92877185,21.89927
12193,-4.0078382,27.820662,-3.0467083
12194,-1.7129322,-2.6723754,-19.385118
12195,6.8598895,-17.677309,18.146479
12196,1.7314341,-16.713242,24.326336
12197,26.637718,1.7947574,0.37706167
12198,8.417572,21.50432,-0.09672265
12199,18.095829,-7.726191,10.007701
12200,-15.2056875,11.891798,-28.066473
12201,0.1609095,-3.6815817,20.665125
12202,11.680557,16.672985,23.386581
12203,-16.928701,-7.224516,-18.639336
12204,0.36732545,28.35967,9.048882
12205,3.6567795,0.013634243,-9.209172
12206,3.1166186,-24.083532,6.1382775
12207,0.5048882,-15.038739,7.0620317
12208,-5.8298297,-13.425606,11.050284
12209,13.721198,-23.030647,-9.618072
12210,-16.928701,-7.224516,-18.639336
12211,10.722368,2.1976955,6.4503913
12212,-24.44688,7.0552287,2.8360178
12213,20.972443,-22.316559,4.510703
12214,-1.475368,-24.440533,0.06184295
12215,-11.673388,3.549021,5.061891
12216,-5.2716045,-7.4866385,-10.578385
12217,-23.711193,5.2246084,-12.888449
12218,-2.997612,13.617086,-22.509552
12219,7.8220754,-7.479073,-19.421736
12220,-28.130644,-11.222878,3.9216952
12221,-17.3972,-2.3115892,4.965352
12222,-18.385897,-1.4179193,-3.3234694
12223,-2.4877965,-5.2924137,7.8327713
12224,22.307144,-3.2732763,16.703873
12225,-7.742902,18.207882,-4.058436
12226,-24.691296,-16.475195,5.2489905
12227,23.953318,1.8074847,19.574654
12228,6.4121947,-12.787336,-17.037666
12229,-7.362663,28.523737,6.335512
12230,-8.546424,4.7808666,-12.426697
12231,9.178367,25.378616,14.982335
12232,5.0799823,5.0569468,-27.440832
12233,-6.680539,25.390768,15.130044
12234,5.4355516,4.1258616,-10.664726
12235,-24.725039,6.1825895,14.776547
12236,-18.902973,14.911043,-8.720711
12237,4.7001534,16.76229,15.055946
12238,-3.8906584,-10.706265,11.203421
12239,-8.203904,-5.3688416,-9.5629
12240,-17.28718,-19.19953,2.499717
12241,-19.861057,5.373572,1.5242805
12242,-7.8484683,-6.613607,17.136272
12243,17.590477,-15.656114,6.342152
12244,-3.6803985,3.9919407,19.503944
12245,0.11207355,19.591663,23.88461
12246,-0.92746913,19.925552,9.682495
12247,-16.385807,-1.449865,9.127729
12248,13.535506,-25.170704,3.608451
12249,2.6523004,-29.444609,0.3507595
12250,-12.767957,-28.849518,-5.679391
12251,-9.398494,31.172386,-3.6368957
12252,21.46303,2.0423858,-15.449412
12253,3.705317,-8.111899,8.806941
12254,-1.7975802,-2.9849432,-15.510915
12255,-13.660873,-4.676534,26.515865
12256,-18.766861,-1.5615399,-5.3824058
12257,-8.363733,5.349179,-20.561157
12258,4.9339123,7.8896637,-10.87171
12259,16.03184,-3.0594556,19.612936
12260,3.58192,4.136462,17.20231
12261,8.873701,-16.658314,9.523371
12262,-2.2720504,12.13889,6.5749273
12263,9.541552,15.129169,18.039585
12264,-6.890653,12.27059,-19.592339
12265,4.6025734,13.566333,-28.00143
12266,-20.37051,-12.44936,-13.40352
12267,20.705654,-20.535448,-12.455268
12268,12.739341,-14.514738,-19.161835
12269,11.058525,4.2758856,29.305813
12270,-14.381043,-4.9575176,10.96493
12271,5.810297,15.130772,-3.53505
12272,15.745458,3.5929818,7.9816875
12273,25.8961,7.415703,-10.407134
12274,-12.942633,-12.461335,17.034779
12275,17.723862,-23.723372,-2.4741504
12276,8.0648155,1.4169786,-11.92679
12277,-13.465561,8.198335,1.3380082
12278,-13.152962,-3.4674866,-11.176656
12279,-19.237637,17.93318,1.1961832
12280,9.4458065,-11.646707,12.453188
12281,16.028093,-13.259685,22.650732
12282,-11.063314,6.113699,22.305973
12283,-31.281645,-1.5716202,-5.0716095
12284,-23.336042,0.108210064,20.916952
12285,-4.619143,-9.730326,20.728796
12286,25.958794,14.087616,-8.593176
12287,0.5881354,24.898088,-3.5356824
12288,3.4693253,24.973854,5.163779
12289,0.16163574,-3.679556,20.66634
12290,-2.6365712,1.7940531,-13.652181
12291,-13.615265,21.1289,-18.498621
12292,-3.5463693,-0.6601501,12.957555
12293,20.09577,-20.529934,-12.609562
12294,6.6803503,0.47385117,3.8814063
12295,-13.1643305,-2.9344609,-11.043145
12296,-13.612481,17.136782,14.620235
12297,-6.3467846,-12.95789,-21.406012
12298,-6.203061,25.776808,15.691036
12299,-7.151748,26.659288,-16.165321
12300,1.5130326,8.882208,28.974096
12301,-15.8895855,7.367468,-3.7671835
12302,-8.419821,1.5889812,20.110882
12303,20.498165,-23.302692,-7.121383
12304,-9.083003,-11.186547,10.703668
12305,0.9010262,-13.514987,-20.432838
12306,-2.2414572,-21.349886,-15.961542
12307,0.29070014,-10.004303,15.203227
12308,8.417572,21.50432,-0.09672265
12309,3.5677292,-19.344612,-14.491212
12310,7.988825,14.436027,-20.306158
12311,24.983496,-5.5895295,1.6438943
12312,23.895388,-9.288553,6.732387
12313,-10.40518,-18.368145,-3.847653
12314,-0.92746913,19.925552,9.682495
12315,25.465788,-18.175198,1.8142699
12316,-10.002862,-9.728928,23.262465
12317,-25.122574,9.709878,10.226069
12318,10.648143,1.0288081,4.5711546
12319,-3.1166604,24.172321,-19.54246
12320,-6.196147,-0.39257267,-7.058832
12321,-4.178611,-24.52358,13.527224
12322,20.349634,22.375566,-3.0810866
12323,9.963253,0.8997574,-26.039883
12324,15.654239,-6.038662,-21.355072
12325,1.8063505,-1.050733,-16.84713
12326,-8.113451,-6.5400543,-27.817934
12327,5.8692765,14.5944605,-12.374452
12328,26.019558,13.342589,10.307383
12329,14.211658,-4.4243054,-16.8032
12330,-26.476135,15.264922,11.65789
12331,-4.2470713,-8.0468445,-16.390528
12332,-17.992527,5.4052124,10.888103
12333,-18.486113,11.014941,16.372614
12334,-3.4487348,24.494698,3.820929
12335,-12.655303,-7.006443,7.049142
12336,-28.951656,-3.964176,-0.35562477
12337,13.936242,-0.84631777,23.851555
12338,-10.108389,-10.458167,8.759127
12339,-27.69081,6.2174106,-4.8113527
12340,-8.706008,2.9306045,-2.2781503
12341,-8.145106,0.50656915,-30.329079
12342,-19.171371,15.169167,16.457754
12343,-11.276316,22.784376,2.178053
12344,-21.670486,-12.785467,10.368545
12345,-2.5263543,10.457542,-8.8349905
12346,-29.241558,-3.8500805,11.835203
12347,-2.4760134,14.322784,23.038149
12348,-21.03317,12.683764,14.118502
12349,-5.0869875,3.6193578,-14.869526
12350,12.387204,6.435244,-7.7115307
12351,8.865692,12.587263,-18.472668
12352,-0.92746913,19.925552,9.682495
12353,-19.44223,12.236292,6.581932
12354,-10.873152,-5.652246,-20.850359
12355,1.2118614,-8.180644,16.541235
12356,-2.7731462,-13.91107,-14.415174
12357,-12.256006,-21.291958,-4.8053975
12358,0.34276065,11.8373785,-31.939402
12359,17.768923,8.908031,-17.950176
12360,17.768217,8.903123,-17.953772
12361,5.565833,-22.410398,13.840522
12362,-7.6999393,12.01178,-17.926178
12363,-17.727594,-0.43609086,-3.113988
12364,-26.799711,-17.597637,-0.5845202
12365,11.540118,18.17357,-6.48716
12366,7.918152,-2.1040518,23.010576
12367,6.929271,-0.33173737,4.610444
12368,-3.6504996,0.18820561,11.951799
12369,20.620478,-6.38893,-21.271158
12370,-15.652672,-6.671781,-17.026575
12371,16.117193,6.4749317,-19.646671
12372,-1.249608,27.016317,-13.100889
12373,3.7490005,-6.298243,-10.087516
12374,10.142644,2.595609,4.0597258
12375,28.269844,-8.412417,-5.1987987
12376,7.3104987,-15.632864,-24.046877
12377,-9.4036665,-15.921198,-18.472939
12378,15.877811,8.192598,-13.980404
12379,7.263212,8.103643,0.012942944
12380,-9.9281225,25.00829,-5.0399194
12381,0.9010262,-13.514987,-20.432838
12382,8.08053,5.597795,5.1503124
12383,11.565104,6.3995533,10.090719
12384,-19.846535,23.951914,5.550874
12385,4.864744,-4.7636046,-1.5163052
12386,0.6848932,-23.05361,1.6848267
12387,5.7969475,-2.7860186,-0.7468144
12388,0.84079355,21.232162,-20.810324
12389,-12.721631,25.201612,-12.161504
12390,12.959755,25.753386,-5.339857
12391,0.4100757,2.6360986,5.3202715
12392,6.8100905,-12.201912,-11.457997
12393,-18.305904,-3.4017842,5.805642
12394,23.739687,9.436408,2.7330391
12395,-10.317892,-4.001537,-21.868076
12396,27.842194,-7.8835697,-5.1292863
12397,7.2582994,22.281324,6.3690867
12398,4.427869,19.252207,-6.4475565
12399,26.44524,0.68676513,-16.323439
12400,-17.28256,-7.5163155,3.7844772
12401,26.755833,13.861743,-8.83061
12402,-18.010324,0.7845611,-4.6486626
12403,-9.9281225,25.00829,-5.0399194
12404,-8.207161,2.0214794,19.632513
12405,-4.369579,0.5926307,5.6304727
12406,-16.703943,-6.7890115,-18.095068
12407,16.612503,-3.9939609,-20.441
12408,-10.317892,-4.001537,-21.868076
12409,-11.766238,8.786227,-1.9722203
12410,-11.014634,-3.723919,8.04232
12411,-15.973808,-5.4469585,-25.902966
12412,-18.8692,-6.5454493,0.12611824
12413,23.960522,-15.008678,-8.807546
12414,5.8390565,1.541529,-9.258682
12415,7.841901,2.7110913,4.8191133
12416,1.6756155,17.23144,3.0533016
12417,-4.987245,-13.518069,15.358407
12418,10.756124,10.192455,-10.992324
12419,2.0602787,-18.550106,-7.088287
12420,11.0697565,-3.7150977,-21.470797
12421,8.177208,7.6174726,-21.018253
12422,-13.9926,27.294838,6.124228
12423,29.322243,-4.427785,-12.332746
12424,-1.235508,-18.907288,-12.053325
12425,3.8762963,8.486269,-15.011775
12426,10.001399,-7.980941,19.514626
12427,-6.8773756,-7.2166395,-12.272958
12428,-4.76408,-16.301394,0.2804254
12429,20.876497,-3.016399,11.210187
12430,-28.069578,1.8507898,-2.6885116
12431,9.8726425,15.057779,-13.954835
12432,-12.1840105,-2.471425,-11.43656
12433,4.135153,8.070438,11.55867
12434,-8.973532,-22.291958,-13.014049
12435,7.918152,-2.1040518,23.010576
12436,-7.530586,16.08921,-21.044088
12437,11.46872,16.094381,23.637512
12438,-13.909054,4.9685435,-3.9167614
12439,11.039435,-3.9105334,-15.925511
12440,19.382744,-0.9064366,-15.386124
12441,-6.995464,-10.320413,0.21222468
12442,5.4191074,25.84072,19.080704
12443,18.882748,-12.606999,0.33574778
12444,-0.72237396,4.2069902,3.9350455
12445,-17.992527,5.4052124,10.888103
12446,20.621569,-6.3893924,-21.280361
12447,-2.025755,-7.3926086,-23.280474
12448,-3.0746129,1.0681325,19.840384
12449,-14.544743,13.687215,17.312065
12450,3.717612,-2.9201481,-1.4595555
12451,-17.85076,-0.6384435,-4.447954
12452,7.370363,-14.467713,-23.885195
12453,16.21498,24.41091,0.60497344
12454,5.8902864,6.391283,-16.29252
12455,-20.102186,-9.805473,-0.07189761
12456,16.68771,8.723327,-8.02784
12457,17.654531,12.954358,13.502445
12458,0.7137371,-22.791199,-17.392572
12459,-12.908502,17.698254,5.270713
12460,13.714263,21.653225,17.631968
12461,-4.2470713,-8.0468445,-16.390528
12462,-21.68514,10.698817,-5.9831133
12463,10.697391,9.612315,-19.30344
12464,1.1661572,12.720262,-15.262958
12465,-9.948863,11.834862,7.7420354
12466,-1.6379849,25.941011,-12.482259
12467,0.568862,-6.0065055,4.9566593
12468,-8.507008,-19.562597,3.3767624
12469,-2.025755,-7.3926086,-23.280474
12470,4.7001534,16.76229,15.055946
12471,18.290472,11.591273,9.022651
12472,11.290569,-27.725569,8.193958
12473,22.307377,-3.279787,16.71376
12474,-9.562709,-8.339543,11.589927
12475,-15.889996,7.3675146,-3.7662137
12476,4.8916955,15.514306,-14.500775
12477,7.6998925,0.7236952,-10.948985
12478,5.2192483,0.88606787,0.8021655
12479,28.485601,8.242844,5.8755703
12480,12.575813,-13.934077,-18.90246
12481,-8.454746,6.3038816,16.81965
12482,6.0565267,10.083163,-22.700085
12483,-21.393469,-12.368193,-5.416227
12484,-17.51522,-19.153448,-6.264924
12485,9.011313,-0.8639317,12.984438
12486,-26.9456,10.640845,-7.2658334
12487,-17.992527,5.4052124,10.888103
12488,0.4100757,2.6360986,5.3202715
12489,7.8886347,22.767673,6.8285966
12490,-2.262323,0.44236192,12.246531
12491,8.649588,14.700571,5.0277224
12492,-23.583834,-2.456067,-7.1653566
12493,12.871332,18.216034,-18.224354
12494,-2.7032096,9.825225,-4.2019596
12495,25.97802,3.3850515,2.079869
12496,20.25876,16.95034,-18.198126
12497,24.511467,-8.467636,-11.421231
12498,0.24617083,-4.4091883,29.820602
12499,-3.4480128,19.140884,-17.518795
12500,25.97802,3.3850515,2.079869
12501,6.577447,-0.58756006,-16.585476
12502,16.86861,-7.286215,18.388432
12503,16.86861,-7.286215,18.388432
12504,10.016466,-28.756483,-12.81081
12505,5.8777103,31.930042,4.255822
12506,27.842802,-7.8828998,-5.129673
12507,-4.1786103,-24.523571,13.527221
12508,0.23465984,5.5997515,-7.5428133
12509,-0.92746913,19.925552,9.682495
12510,9.930344,-13.673211,-12.40784
12511,-4.8735733,-13.202835,-12.62163
12512,4.1842,14.756436,-11.108508
12513,1.3167863,10.112587,-9.231541
12514,-0.72237396,4.2069902,3.9350455
12515,15.040198,-17.818316,-3.3530943
12516,16.918613,9.415402,-11.251484
12517,8.964537,-21.668062,2.6600668
12518,-19.415854,15.33768,-19.41891
12519,12.967757,-15.173312,1.2706523
12520,-4.790814,-8.359395,25.083624
12521,-20.599543,11.004136,-9.041513
12522,4.1469855,-20.325678,-17.76743
12523,7.236918,-15.530302,7.555369
12524,5.442635,-1.5204966,16.053028
12525,7.918152,-2.1040518,23.010576
12526,-8.535638,1.3076127,8.325522
12527,6.0020695,7.512628,-29.312588
12528,15.914219,-6.6020713,26.474583
12529,-19.415854,15.33768,-19.41891
12530,3.8871279,5.091456,19.36025
12531,-15.177114,12.344555,-2.369488
12532,-7.328263,18.682428,-22.610182
12533,20.258768,16.950346,-18.198122
12534,16.89283,14.298011,4.9446464
12535,6.82769,0.8086812,-9.570959
12536,15.40965,23.143152,12.053149
12537,-9.108692,4.9219794,11.52107
12538,4.652171,-19.591341,1.4785402
12539,-7.5718484,8.091445,1.330357
12540,1.5994033,20.848202,15.913716
12541,11.978207,12.057194,-9.206359
12542,-2.200095,-28.306433,-5.8804107
12543,14.034079,-24.882078,4.200311
12544,2.3270125,6.875841,11.513716
12545,13.516789,-2.1277635,12.254656
12546,-9.936345,10.798435,-28.028055
12547,4.7001534,16.76229,15.055946
12548,11.511668,11.980543,-16.40589
12549,24.44433,6.7093678,11.323306
12550,-19.67822,-14.699115,-12.171695
12551,-23.17696,-5.942966,-6.0660357
12552,2.8972514,-4.985399,-3.8705688
12553,5.855485,2.969921,7.427479
12554,2.2325377,0.9314863,-6.191649
12555,-2.095987,1.4902681,12.982515
12556,-26.59201,-8.790374,8.830579
12557,-7.387024,-13.815931,-5.1861396
12558,25.425102,-17.514557,1.7568424
12559,5.4819317,26.918507,-5.867365
12560,16.357574,-4.5768037,-20.746262
12561,-4.154938,-9.652064,24.462252
12562,-11.594266,-18.4851,19.148954
12563,15.233483,0.7732437,-13.638482
12564,12.55768,-2.519973,-9.434499
12565,-11.276316,22.784376,2.178053
12566,-9.267247,16.190672,-4.4156313
12567,11.180705,-5.3743067,-10.756402
12568,6.5940313,-28.098495,-6.800017
12569,8.995175,21.69177,0.01242345
12570,-7.3287053,18.68041,-22.610804
12571,4.2245708,-23.649622,12.944984
12572,5.4142146,9.235837,0.43557417
12573,13.934699,-6.756897,7.6050725
12574,13.8436,15.23373,-13.115314
12575,-3.1092415,-15.711206,19.948565
12576,27.842802,-7.8828998,-5.129673
12577,18.189232,-13.834237,-15.081803
12578,14.731007,-12.665196,-23.428728
12579,14.576845,24.55158,6.3339596
12580,-0.89464384,-20.4103,-28.083128
12581,-17.39101,-0.527453,-21.351906
12582,-9.490925,-14.239745,-8.720389
12583,0.53583974,-14.704614,9.450774
12584,-3.0741324,13.663415,-27.51588
12585,-8.763721,3.7809284,5.1865807
12586,-18.023134,9.041742,-19.446667
12587,0.31349713,31.378338,-5.8022046
12588,-3.6847503,-29.05698,5.7421947
12589,-14.372402,-14.566626,5.439678
12590,-23.341217,0.095429935,20.914326
12591,-4.2042294,-0.04041246,-3.0282056
12592,-11.432989,24.8756,10.951208
12593,-26.517239,10.944408,-8.128657
12594,-5.912194,-26.785374,-10.054732
12595,-14.304392,-17.457409,7.171231
12596,5.855485,2.969921,7.427479
12597,-11.363236,25.364658,11.017886
12598,-4.704368,-25.61855,-3.3994017
12599,7.981239,6.302928,-15.259093
12600,-1.1300455,-4.3894167,28.746712
12601,9.319783,12.292654,-11.359416
12602,-5.603622,-18.275656,-25.443493
12603,25.316744,-0.41038346,-6.501985
12604,-8.283343,12.955192,-8.210566
12605,-0.030032465,-16.724598,8.272441
12606,-13.901942,-18.95374,-2.6125205
12607,-29.069523,-11.247663,-2.866873
12608,-7.6274085,-13.90071,-15.451946
12609,-6.750284,-17.732824,-25.651213
12610,12.967757,-15.173312,1.2706523
12611,10.906586,-2.4407253,-8.10359
12612,12.193574,-6.3439946,24.195282
12613,-8.27162,-5.674588,7.3509235
12614,-12.771468,8.420717,24.7831
12615,-0.13743809,15.777578,2.2986047
12616,3.7421741,-22.806368,-22.22213
12617,3.3207192,-2.2150187,-2.1246376
12618,1.4636985,0.08420758,-21.58138
12619,18.55761,-13.7275305,18.077652
12620,-17.992527,5.4052124,10.888103
12621,21.984772,-13.362807,-0.52190644
12622,-18.005772,1.3229688,-11.546764
12623,-5.2029495,-0.8366562,9.944227
12624,29.509052,-9.584593,6.092503
12625,-5.524721,2.240434,12.150232
12626,12.575601,14.536182,-23.29657
12627,12.490332,-4.1624055,-7.5596185
12628,-19.386806,-6.9649587,-9.274582
12629,5.2327037,9.789255,10.799231
12630,10.98188,-6.8337426,-3.2840745
12631,27.842802,-7.8828998,-5.129673
12632,9.659041,5.259519,-2.4027383
12633,9.461879,0.85341823,6.188073
12634,11.063075,6.6060805,-18.123558
12635,-2.1580117,6.646993,-24.806637
12636,3.93871,17.156067,-19.69944
12637,-5.8979406,17.10545,-12.481355
12638,14.9986,15.502854,-8.725111
12639,5.618489,-10.215132,12.882366
12640,-3.6764975,-29.061474,5.736654
12641,-6.0758967,-1.415449,0.7558259
12642,-15.607194,-1.1259674,11.39907
12643,-2.3096492,2.1453211,26.73386
12644,4.361688,-0.23505785,11.7866955
12645,13.802824,-20.509272,-2.2142177
12646,8.12944,3.229308,-2.1291628
12647,1.4309282,-26.24207,-9.313158
12648,15.002052,15.501336,-8.726855
12649,7.2109876,-20.197117,-14.593881
12650,-19.386806,-6.9649587,-9.274582
12651,0.87255156,-11.098159,-19.472143
12652,5.4915767,-5.6370416,-11.8268585
12653,-4.3011518,-0.70391685,15.227763
12654,20.87354,-3.0154173,11.207374
12655,8.073668,0.40404624,13.066478
12656,24.983496,-5.5895295,1.6438943
12657,-6.053507,15.6423645,-16.939163
12658,4.2887616,-9.0916395,-21.982323
12659,1.1652166,3.1665106,-2.08747
12660,7.7003098,19.533224,-6.10099
12661,12.456231,-7.4214554,-15.883952
12662,-14.146464,-0.12179454,-27.607536
12663,-21.522478,-19.856209,8.866603
12664,-16.73624,-23.561441,-1.6353718
12665,4.5960455,13.569559,-28.004906
12666,7.918152,-2.1040518,23.010576
12667,4.1462727,0.49720982,23.966852
12668,12.984224,-4.5187593,21.473911
12669,-11.582595,6.3944483,11.489305
12670,1.4087844,-0.84648794,-1.0465504
12671,8.995175,21.69177,0.01242345
12672,5.683067,-9.466054,-3.004471
12673,5.1204257,2.2747865,28.500843
12674,3.1123512,-6.469585,-12.324474
12675,-4.6008644,2.0883105,14.378815
12676,2.2402315,1.2541542,-21.406673
12677,7.5068803,1.9503206,-23.766233
12678,27.842802,-7.8828998,-5.129673
12679,8.995175,21.69177,0.01242345
12680,16.339226,14.611079,-16.412117
12681,7.1610503,0.5634617,14.163085
12682,-23.255213,-12.741701,18.588026
12683,4.4015102,14.658245,-16.424435
12684,4.588108,13.574906,-28.008999
12685,-17.86514,-28.265242,-4.841722
12686,-26.799715,-17.597637,-0.5845212
12687,-5.3902063,10.384797,-1.4894545
12688,-16.246729,-7.022444,15.656874
12689,10.223571,14.923084,4.963002
12690,-9.406951,23.221909,1.1023158
12691,2.5803113,4.9300985,-10.276636
12692,-9.3496685,23.23947,1.2562007
12693,8.210517,5.214629,-12.975934
12694,6.5920005,-28.10691,-6.7979646
12695,12.025674,-3.9598026,18.977541
12696,-15.972019,12.070213,-12.555999
12697,-1.249608,27.016317,-13.100889
12698,13.206621,7.247712,16.773922
12699,-0.42735147,-3.274905,-8.226256
12700,26.952076,2.6953251,1.2413063
12701,3.7406204,-22.795532,-22.224813
12702,-17.863058,-9.031671,9.889033
12703,7.370363,-14.467713,-23.885195
12704,3.3677669,-1.4947455,-0.8898499
12705,-8.582661,2.939112,1.539393
12706,-2.025755,-7.3926086,-23.280474
12707,8.306324,20.029442,-6.2243266
12708,-0.4058568,12.032143,-1.1317447
12709,-17.286612,2.3935578,-4.729011
12710,-20.254606,-5.5462327,-8.236521
12711,20.660984,-23.262268,1.9222564
12712,-22.448774,-5.1364875,-11.111772
12713,5.4142146,9.235837,0.43557417
12714,-3.409466,17.716923,-13.97946
12715,-28.1071,-10.033242,4.5284677
12716,8.311827,20.026827,-6.2312655
12717,-3.6692188,0.7507526,1.1130003
12718,-4.625329,21.69818,19.320988
12719,-19.439976,16.44429,-3.626458
12720,12.025674,-3.9598546,18.977507
12721,-13.249675,-17.88152,-20.865793
12722,9.082866,-6.5869703,-7.274793
12723,0.18042246,13.530935,-2.0806408
12724,7.475338,-1.7262824,22.679247
12725,15.0347595,17.289879,-1.1281283
12726,-9.8603,16.496628,-17.55976
12727,14.034078,-24.88208,4.2003107
12728,-24.44688,7.0552287,2.8360178
12729,21.263065,12.818206,-3.0279508
12730,-7.8484683,-6.613607,17.136272
